dateTime,date,hour,minute,weatherID,sunrise,sunset,weatherMain,weatherDescr,temperature,feels_like,humidity,pressure,tempMin,tempMax,clouds,visibility,windDeg,windSpeed
2024-02-27 09:29:00,2024-02-27,9,29,803,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,broken clouds,9,4.27,84,1014,7,10,75,10000,220,10
2024-02-27 09:57:00,2024-02-27,9,57,803,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,broken clouds,9,5.44,84,1014,8,10,75,10000,220,9
2024-02-27 11:57:00,2024-02-27,11,57,300,2024-02-27 07:18:00,2024-02-27 17:57:00,Drizzle,light intensity drizzle,11,10.02,87,1015,9,11,75,7000,230,8
2024-02-27 13:57:00,2024-02-27,13,57,803,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,broken clouds,10,9.61,77,1015,10,11,75,10000,280,9
2024-02-27 15:57:00,2024-02-27,15,57,803,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,broken clouds,10,8.92,62,1016,9,11,75,10000,280,10
2024-02-27 17:57:00,2024-02-27,17,57,802,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,scattered clouds,9,5.75,69,1017,8,9,40,10000,280,5
2024-02-27 19:57:00,2024-02-27,19,57,802,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,scattered clouds,8,5.17,72,1018,7,9,40,10000,240,5
2024-02-27 21:57:00,2024-02-27,21,57,803,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,broken clouds,7,5.55,74,1018,6,8,75,10000,240,3
2024-02-27 23:57:00,2024-02-27,23,57,802,2024-02-27 07:18:00,2024-02-27 17:57:00,Clouds,scattered clouds,6,2.92,77,1018,6,7,40,10000,220,5
2024-02-28 01:57:00,2024-02-28,1,57,803,2024-02-28 07:16:00,2024-02-28 17:59:00,Clouds,broken clouds,6,3.78,80,1017,5,7,75,10000,200,3
2024-02-28 03:57:00,2024-02-28,3,57,501,2024-02-28 07:16:00,2024-02-28 17:59:00,Rain,moderate rain,7,3.65,79,1015,6,7,75,10000,170,4
2024-02-28 05:57:00,2024-02-28,5,57,500,2024-02-28 07:16:00,2024-02-28 17:59:00,Rain,light rain,7,3.29,78,1014,6,8,75,10000,200,6
2024-02-28 07:57:00,2024-02-28,7,57,803,2024-02-28 07:16:00,2024-02-28 17:59:00,Clouds,broken clouds,7,3.19,88,1012,6,8,75,4000,210,7
2024-02-28 09:57:00,2024-02-28,9,57,803,2024-02-28 07:16:00,2024-02-28 17:59:00,Clouds,broken clouds,11,10.07,89,1010,8,11,75,10000,220,9
2024-02-28 11:57:00,2024-02-28,11,57,803,2024-02-28 07:16:00,2024-02-28 17:59:00,Clouds,broken clouds,12,12.03,89,1009,12,13,75,10000,230,8
2024-02-28 13:57:00,2024-02-28,13,57,803,2024-02-28 07:16:00,2024-02-28 17:59:00,Clouds,broken clouds,13,12.65,88,1007,12,14,75,10000,220,7
2024-02-28 15:57:00,2024-02-28,15,57,803,2024-02-28 07:16:00,2024-02-28 17:59:00,Clouds,broken clouds,13,12.69,91,1006,12,14,75,8000,230,8
2024-02-28 17:57:00,2024-02-28,17,57,300,2024-02-28 07:16:00,2024-02-28 17:59:00,Drizzle,light intensity drizzle,13,12.32,91,1004,12,13,75,10000,230,8
2024-02-28 19:57:00,2024-02-28,19,57,310,2024-02-28 07:16:00,2024-02-28 17:59:00,Drizzle,light intensity drizzle rain,12,11.43,90,1004,11,13,75,10000,230,9
2024-02-28 21:57:00,2024-02-28,21,57,310,2024-02-28 07:16:00,2024-02-28 17:59:00,Drizzle,light intensity drizzle rain,11,10.06,91,1002,10,11,75,10000,240,9
2024-02-28 23:57:00,2024-02-28,23,57,803,2024-02-28 07:16:00,2024-02-28 17:59:00,Clouds,broken clouds,9,4.95,86,1002,8,10,75,10000,250,9
2024-02-29 01:58:00,2024-02-29,1,58,803,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,broken clouds,8,3.33,83,1002,7,8,75,10000,250,9
2024-02-29 03:58:00,2024-02-29,3,58,802,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,scattered clouds,7,1.99,83,1001,6,7,40,10000,250,10
2024-02-29 05:58:00,2024-02-29,5,58,802,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,scattered clouds,6,1.42,81,1002,5,7,40,10000,230,8
2024-02-29 07:58:00,2024-02-29,7,58,803,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,broken clouds,6,1.59,80,1001,5,7,75,10000,230,8
2024-02-29 09:58:00,2024-02-29,9,58,803,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,broken clouds,6,1.58,79,1001,6,8,75,10000,230,9
2024-02-29 11:58:00,2024-02-29,11,58,802,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,scattered clouds,8,3.54,75,1001,7,9,40,10000,240,9
2024-02-29 13:58:00,2024-02-29,13,58,802,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,scattered clouds,8,4.16,67,1000,7,10,40,10000,250,7
2024-02-29 15:58:00,2024-02-29,15,58,802,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,scattered clouds,6,1.62,78,999,4,7,40,10000,220,7
2024-02-29 17:58:00,2024-02-29,17,58,802,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,scattered clouds,4,1.45,86,998,4,5,40,10000,230,3
2024-02-29 19:58:00,2024-02-29,19,58,801,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,few clouds,3,-1.17,81,997,2,4,20,10000,220,6
2024-02-29 21:58:00,2024-02-29,21,58,801,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,few clouds,3,-1.67,81,995,2,3,20,10000,180,5
2024-02-29 23:58:00,2024-02-29,23,58,803,2024-02-29 07:14:00,2024-02-29 18:01:00,Clouds,broken clouds,4,0.49,82,991,2,5,75,10000,130,4
2024-03-01 01:58:00,2024-03-01,1,58,500,2024-03-01 07:12:00,2024-03-01 18:02:00,Rain,light rain,4,-0.13,88,987,3,5,75,10000,110,5
2024-03-01 03:58:00,2024-03-01,3,58,501,2024-03-01 07:12:00,2024-03-01 18:02:00,Rain,moderate rain,4,-0.59,92,984,4,5,75,6000,120,8
2024-03-01 05:58:00,2024-03-01,5,58,803,2024-03-01 07:12:00,2024-03-01 18:02:00,Clouds,broken clouds,3,-2.06,92,983,1,5,75,10000,120,7
2024-03-01 07:58:00,2024-03-01,7,58,611,2024-03-01 07:12:00,2024-03-01 18:02:00,Snow,sleet,1,-3.71,93,983,0,3,75,1500,230,5
2024-03-01 09:58:00,2024-03-01,9,58,501,2024-03-01 07:12:00,2024-03-01 18:02:00,Rain,moderate rain,1,-3.56,94,983,0,2,75,5000,100,5
2024-03-01 11:58:00,2024-03-01,11,58,501,2024-03-01 07:12:00,2024-03-01 18:02:00,Rain,moderate rain,2,-3.77,92,986,1,4,75,5000,60,9
2024-03-01 13:58:00,2024-03-01,13,58,803,2024-03-01 07:12:00,2024-03-01 18:02:00,Clouds,broken clouds,4,-2.32,94,985,3,5,75,8000,30,12
2024-03-01 15:58:00,2024-03-01,15,58,803,2024-03-01 07:12:00,2024-03-01 18:02:00,Clouds,broken clouds,4,-1.89,92,985,4,5,75,10000,30,12
2024-03-01 17:58:00,2024-03-01,17,58,500,2024-03-01 07:12:00,2024-03-01 18:02:00,Rain,light rain,4,-1.32,90,987,4,5,75,5000,30,10
2024-03-01 19:58:00,2024-03-01,19,58,500,2024-03-01 07:12:00,2024-03-01 18:02:00,Rain,light rain,4,-1.52,92,990,3,5,75,5000,30,9
2024-03-01 21:58:00,2024-03-01,21,58,500,2024-03-01 07:12:00,2024-03-01 18:02:00,Rain,light rain,4,-0.5,92,991,4,5,75,9000,20,7
2024-03-01 23:58:00,2024-03-01,23,58,803,2024-03-01 07:12:00,2024-03-01 18:02:00,Clouds,broken clouds,4,-0.67,92,992,3,4,75,10000,340,6
2024-03-02 01:58:00,2024-03-02,1,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,3,-1.34,87,993,3,4,75,10000,340,6
2024-03-02 03:58:00,2024-03-02,3,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,3,-2.11,88,992,2,3,75,10000,340,6
2024-03-02 05:58:00,2024-03-02,5,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,2,-3.13,89,993,1,3,75,10000,310,6
2024-03-02 07:58:00,2024-03-02,7,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,2,-3.61,91,992,1,4,75,10000,310,7
2024-03-02 09:58:00,2024-03-02,9,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,4,-0.3,88,994,3,6,75,10000,310,7
2024-03-02 11:58:00,2024-03-02,11,58,802,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,scattered clouds,6,1.58,80,994,5,7,40,10000,310,9
2024-03-02 13:58:00,2024-03-02,13,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,7,2.46,79,993,6,8,75,10000,320,7
2024-03-02 15:58:00,2024-03-02,15,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,7,2.73,80,992,6,7,75,10000,310,7
2024-03-02 17:58:00,2024-03-02,17,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,6,2.26,79,994,4,7,75,10000,340,5
2024-03-02 19:58:00,2024-03-02,19,58,802,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,scattered clouds,4,0.26,85,995,2,5,40,10000,290,4
2024-03-02 21:58:00,2024-03-02,21,58,801,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,few clouds,3,-1.24,90,995,2,4,20,10000,280,6
2024-03-02 23:58:00,2024-03-02,23,58,803,2024-03-02 07:09:00,2024-03-02 18:04:00,Clouds,broken clouds,3,-1.92,91,995,2,4,75,10000,270,6
2024-03-03 01:58:00,2024-03-03,1,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,3,-1.26,92,995,2,3,75,10000,260,5
2024-03-03 03:58:00,2024-03-03,3,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,3,-1.01,92,995,3,4,75,10000,240,6
2024-03-03 05:58:00,2024-03-03,5,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,3,-0.51,92,996,3,4,75,10000,240,5
2024-03-03 07:58:00,2024-03-03,7,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,4,0.05,92,998,3,5,75,10000,250,4
2024-03-03 09:58:00,2024-03-03,9,58,801,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,few clouds,5,2.39,89,999,4,6,20,10000,220,4
2024-03-03 11:58:00,2024-03-03,11,58,801,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,few clouds,8,4.42,78,1001,7,9,20,10000,220,6
2024-03-03 13:58:00,2024-03-03,13,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,9,6.36,71,1002,8,10,75,10000,250,4
2024-03-03 15:58:00,2024-03-03,15,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,9,6.76,77,1002,8,9,75,10000,200,3
2024-03-03 17:58:00,2024-03-03,17,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,8,6.77,78,1003,7,9,75,10000,190,2
2024-03-03 19:58:00,2024-03-03,19,58,801,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,few clouds,5,2.89,83,1004,5,6,20,10000,180,3
2024-03-03 21:58:00,2024-03-03,21,58,803,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,broken clouds,4,1.62,87,1005,3,6,75,10000,180,3
2024-03-03 23:58:00,2024-03-03,23,58,801,2024-03-03 07:07:00,2024-03-03 18:06:00,Clouds,few clouds,3,-0.17,88,1004,1,6,20,10000,170,3
2024-03-04 01:58:00,2024-03-04,1,58,803,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,broken clouds,3,0.24,89,1004,0,7,75,10000,170,4
2024-03-04 03:58:00,2024-03-04,3,58,801,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,few clouds,4,3.23,90,1004,3,6,20,10000,170,2
2024-03-04 05:58:00,2024-03-04,5,58,803,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,broken clouds,5,2.51,91,1003,4,6,75,10000,120,3
2024-03-04 07:58:00,2024-03-04,7,58,500,2024-03-04 07:05:00,2024-03-04 18:08:00,Rain,light rain,7,3.41,90,1002,6,8,75,10000,130,6
2024-03-04 09:58:00,2024-03-04,9,58,803,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,broken clouds,7,3.26,89,1001,7,8,75,10000,120,7
2024-03-04 11:58:00,2024-03-04,11,58,803,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,broken clouds,8,3.36,85,1001,7,8,75,10000,120,9
2024-03-04 13:58:00,2024-03-04,13,58,803,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,broken clouds,7,1.91,86,1000,7,8,75,10000,130,13
2024-03-04 15:58:00,2024-03-04,15,58,500,2024-03-04 07:05:00,2024-03-04 18:08:00,Rain,light rain,7,1.97,91,996,7,8,75,7000,110,12
2024-03-04 17:58:00,2024-03-04,17,58,803,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,broken clouds,7,2.56,91,996,6,8,75,8000,120,9
2024-03-04 19:58:00,2024-03-04,19,58,803,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,broken clouds,7,2.88,92,995,7,8,75,4000,120,9
2024-03-04 21:58:00,2024-03-04,21,58,804,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,overcast clouds,6,2.44,88,998,5,6,100,10000,190,5
2024-03-04 23:58:00,2024-03-04,23,58,802,2024-03-04 07:05:00,2024-03-04 18:08:00,Clouds,scattered clouds,6,0.95,77,1000,6,7,40,10000,190,12
2024-03-05 01:58:00,2024-03-05,1,58,801,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,few clouds,6,0.95,82,999,5,7,20,10000,180,10
2024-03-05 03:58:00,2024-03-05,3,58,801,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,few clouds,7,0.67,81,1000,6,7,20,10000,190,14
2024-03-05 05:58:00,2024-03-05,5,58,803,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,broken clouds,7,2.02,79,1003,6,8,75,10000,200,13
2024-03-05 07:58:00,2024-03-05,7,58,501,2024-03-05 07:02:00,2024-03-05 18:10:00,Rain,moderate rain,7,1.31,83,1005,6,8,75,10000,210,12
2024-03-05 09:58:00,2024-03-05,9,58,500,2024-03-05 07:02:00,2024-03-05 18:10:00,Rain,light rain,7,2.57,84,1008,7,8,75,10000,220,10
2024-03-05 11:58:00,2024-03-05,11,58,803,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,broken clouds,9,4.84,77,1010,8,10,75,10000,230,8
2024-03-05 13:58:00,2024-03-05,13,58,802,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,scattered clouds,10,9.2,67,1013,9,12,40,10000,260,7
2024-03-05 15:58:00,2024-03-05,15,58,802,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,scattered clouds,12,10.68,61,1013,10,13,40,10000,250,3
2024-03-05 17:58:00,2024-03-05,17,58,803,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,broken clouds,11,9.48,69,1015,8,12,75,10000,180,3
2024-03-05 19:58:00,2024-03-05,19,58,803,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,broken clouds,8,5.88,75,1016,7,9,75,10000,170,4
2024-03-05 21:58:00,2024-03-05,21,58,802,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,scattered clouds,6,3.51,80,1016,5,7,40,10000,180,4
2024-03-05 23:58:00,2024-03-05,23,58,801,2024-03-05 07:02:00,2024-03-05 18:10:00,Clouds,few clouds,5,1.42,81,1016,2,7,20,10000,180,5
2024-03-06 01:58:00,2024-03-06,1,58,801,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,few clouds,4,2.8,83,1016,0,7,20,10000,0,2
2024-03-06 03:58:00,2024-03-06,3,58,801,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,few clouds,5,2.52,88,1016,3,7,20,10000,130,3
2024-03-06 05:58:00,2024-03-06,5,58,801,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,few clouds,6,3.27,87,1015,6,7,20,10000,110,4
2024-03-06 07:58:00,2024-03-06,7,58,801,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,few clouds,7,3.2,86,1016,6,8,20,10000,160,6
2024-03-06 09:58:00,2024-03-06,9,58,802,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,scattered clouds,9,5.91,78,1016,8,11,40,10000,120,8
2024-03-06 11:58:00,2024-03-06,11,58,803,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,broken clouds,10,9.37,74,1016,9,11,75,10000,130,7
2024-03-06 13:58:00,2024-03-06,13,58,803,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,broken clouds,10,9.14,77,1017,9,12,75,10000,150,7
2024-03-06 15:58:00,2024-03-06,15,58,803,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,broken clouds,10,6.16,81,1017,8,11,75,10000,130,8
2024-03-06 17:58:00,2024-03-06,17,58,803,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,broken clouds,9,5.75,83,1017,8,10,75,10000,140,6
2024-03-06 19:58:00,2024-03-06,19,58,803,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,broken clouds,8,5.24,86,1018,8,9,75,10000,140,6
2024-03-06 21:58:00,2024-03-06,21,58,803,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,broken clouds,9,5.42,82,1018,8,9,75,10000,120,7
2024-03-06 23:58:00,2024-03-06,23,58,803,2024-03-06 07:00:00,2024-03-06 18:12:00,Clouds,broken clouds,8,4.94,83,1019,8,9,75,10000,150,6
2024-03-07 01:58:00,2024-03-07,1,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,8,4.37,84,1019,7,9,75,10000,150,7
2024-03-07 03:58:00,2024-03-07,3,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,8,4.53,85,1019,7,8,75,10000,130,6
2024-03-07 05:58:00,2024-03-07,5,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,8,4.01,83,1020,7,8,75,10000,110,7
2024-03-07 07:58:00,2024-03-07,7,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,7,3.8,85,1019,6,8,75,10000,120,6
2024-03-07 09:58:00,2024-03-07,9,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,8,4.4,82,1020,7,9,75,10000,130,7
2024-03-07 11:58:00,2024-03-07,11,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,9,5.16,78,1019,8,10,75,10000,130,7
2024-03-07 13:58:00,2024-03-07,13,58,802,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,scattered clouds,8,4.22,77,1018,7,9,40,10000,110,8
2024-03-07 15:58:00,2024-03-07,15,58,802,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,scattered clouds,8,4.73,74,1017,7,10,40,10000,110,7
2024-03-07 17:58:00,2024-03-07,17,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,8,4.41,81,1016,8,9,75,8000,90,7
2024-03-07 19:58:00,2024-03-07,19,58,802,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,scattered clouds,7,3.06,81,1015,6,8,40,8000,100,9
2024-03-07 21:58:00,2024-03-07,21,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,7,3.06,84,1015,7,8,75,10000,100,9
2024-03-07 23:58:00,2024-03-07,23,58,803,2024-03-07 06:58:00,2024-03-07 18:14:00,Clouds,broken clouds,7,3.64,83,1014,6,8,75,7000,100,7
2024-03-08 01:58:00,2024-03-08,1,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,7,2.3,87,1013,6,7,75,10000,100,8
2024-03-08 03:58:00,2024-03-08,3,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,6,2.05,76,1010,6,7,75,10000,90,8
2024-03-08 05:58:00,2024-03-08,5,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,6,2.3,76,1010,5,7,75,10000,90,6
2024-03-08 07:58:00,2024-03-08,7,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,6,1.93,77,1009,5,7,75,10000,90,6
2024-03-08 09:58:00,2024-03-08,9,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,7,3.03,73,1008,6,8,75,10000,100,7
2024-03-08 11:58:00,2024-03-08,11,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,7,3.48,72,1007,6,8,75,10000,90,7
2024-03-08 13:58:00,2024-03-08,13,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,8,3.6,69,1006,7,9,75,10000,80,8
2024-03-08 15:58:00,2024-03-08,15,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,8,3.8,65,1004,7,9,75,10000,80,8
2024-03-08 17:58:00,2024-03-08,17,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,7,2.17,71,1003,7,8,75,10000,80,11
2024-03-08 19:58:00,2024-03-08,19,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,7,2.32,70,1002,7,8,75,10000,80,11
2024-03-08 21:58:00,2024-03-08,21,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,7,1.91,69,1002,6,8,75,10000,90,10
2024-03-08 23:58:00,2024-03-08,23,58,803,2024-03-08 06:55:00,2024-03-08 18:16:00,Clouds,broken clouds,6,1.07,71,1001,5,7,75,10000,80,10
2024-03-09 01:58:00,2024-03-09,1,58,803,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,broken clouds,6,1.19,69,1000,5,7,75,10000,90,9
2024-03-09 03:58:00,2024-03-09,3,58,803,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,broken clouds,6,1.42,72,998,6,7,75,9000,70,10
2024-03-09 05:58:00,2024-03-09,5,58,804,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,overcast clouds,6,0.99,75,998,6,7,100,8000,70,12
2024-03-09 07:58:00,2024-03-09,7,58,804,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,overcast clouds,6,1.1,75,998,6,7,100,8000,70,11
2024-03-09 09:58:00,2024-03-09,9,58,803,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,broken clouds,7,1.34,74,996,6,7,75,8000,70,12
2024-03-09 11:58:00,2024-03-09,11,58,803,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,broken clouds,7,2.42,73,996,7,8,75,8000,70,10
2024-03-09 13:58:00,2024-03-09,13,58,803,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,broken clouds,7,2.33,77,995,7,8,75,6000,80,10
2024-03-09 15:58:00,2024-03-09,15,58,701,2024-03-09 06:53:00,2024-03-09 18:17:00,Mist,mist,8,3.35,79,995,7,8,75,5000,80,9
2024-03-09 17:58:00,2024-03-09,17,58,300,2024-03-09 06:53:00,2024-03-09 18:17:00,Drizzle,light intensity drizzle,8,4.35,89,995,7,9,75,5000,60,7
2024-03-09 19:58:00,2024-03-09,19,58,701,2024-03-09 06:53:00,2024-03-09 18:17:00,Mist,mist,8,4.25,81,995,7,9,75,5000,50,7
2024-03-09 21:58:00,2024-03-09,21,58,803,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,broken clouds,8,3.32,79,996,7,8,75,7000,60,9
2024-03-09 23:58:00,2024-03-09,23,58,803,2024-03-09 06:53:00,2024-03-09 18:17:00,Clouds,broken clouds,8,3.63,78,996,7,8,75,8000,70,8
2024-03-10 01:58:00,2024-03-10,1,58,803,2024-03-10 06:50:00,2024-03-10 18:19:00,Clouds,broken clouds,7,2.98,77,996,7,8,75,8000,70,8
2024-03-10 03:58:00,2024-03-10,3,58,500,2024-03-10 06:50:00,2024-03-10 18:19:00,Rain,light rain,7,3.12,79,996,7,8,75,6000,50,8
2024-03-10 05:58:00,2024-03-10,5,58,701,2024-03-10 06:50:00,2024-03-10 18:19:00,Mist,mist,7,3.28,82,996,6,8,75,5000,40,7
2024-03-10 07:58:00,2024-03-10,7,58,500,2024-03-10 06:50:00,2024-03-10 18:19:00,Rain,light rain,7,3.75,83,996,6,8,75,3500,30,6
2024-03-10 09:58:00,2024-03-10,9,58,701,2024-03-10 06:50:00,2024-03-10 18:19:00,Mist,mist,7,3.83,83,996,7,8,75,2500,40,6
2024-03-10 11:58:00,2024-03-10,11,58,803,2024-03-10 06:50:00,2024-03-10 18:19:00,Clouds,broken clouds,8,4.39,84,997,7,8,75,5000,40,6
2024-03-10 13:58:00,2024-03-10,13,58,803,2024-03-10 06:50:00,2024-03-10 18:19:00,Clouds,broken clouds,8,5.56,94,997,8,10,75,8000,50,5
2024-03-10 15:58:00,2024-03-10,15,58,803,2024-03-10 06:50:00,2024-03-10 18:19:00,Clouds,broken clouds,9,5.68,94,998,8,9,75,10000,80,5
2024-03-10 17:58:00,2024-03-10,17,58,803,2024-03-10 06:50:00,2024-03-10 18:19:00,Clouds,broken clouds,8,5.41,93,999,8,9,75,8000,70,6
2024-03-10 19:58:00,2024-03-10,19,58,803,2024-03-10 06:50:00,2024-03-10 18:19:00,Clouds,broken clouds,8,4.89,93,1001,7,9,75,8000,80,5
2024-03-10 21:58:00,2024-03-10,21,58,803,2024-03-10 06:50:00,2024-03-10 18:19:00,Clouds,broken clouds,8,4.5,94,1002,7,8,75,7000,80,6
2024-03-10 23:58:00,2024-03-10,23,58,701,2024-03-10 06:50:00,2024-03-10 18:19:00,Mist,mist,7,4.17,94,1003,7,8,75,4800,80,5
2024-03-11 01:58:00,2024-03-11,1,58,803,2024-03-11 06:48:00,2024-03-11 18:21:00,Clouds,broken clouds,7,4.56,92,1004,7,8,75,7000,80,5
2024-03-11 03:58:00,2024-03-11,3,58,300,2024-03-11 06:48:00,2024-03-11 18:21:00,Drizzle,light intensity drizzle,7,4.58,92,1004,7,8,75,6000,70,4
2024-03-11 05:58:00,2024-03-11,5,58,300,2024-03-11 06:48:00,2024-03-11 18:21:00,Drizzle,light intensity drizzle,7,4.9,94,1005,6,8,75,5000,70,3
2024-03-11 07:58:00,2024-03-11,7,58,701,2024-03-11 06:48:00,2024-03-11 18:21:00,Mist,mist,7,5.06,95,1006,6,8,75,4600,90,3
2024-03-11 09:58:00,2024-03-11,9,58,300,2024-03-11 06:48:00,2024-03-11 18:21:00,Drizzle,light intensity drizzle,8,5.93,95,1008,7,8,75,6000,100,3
2024-03-11 11:58:00,2024-03-11,11,58,803,2024-03-11 06:48:00,2024-03-11 18:21:00,Clouds,broken clouds,8,7.0,92,1008,8,9,75,8000,70,2
2024-03-11 13:58:00,2024-03-11,13,58,803,2024-03-11 06:48:00,2024-03-11 18:21:00,Clouds,broken clouds,9,8.18,89,1009,8,10,75,10000,100,2
